"advertiserId";"programmeName";"conversionRate";"approvalRate";"epc";"launchDate";"paymentStatus";"paymentRiskLevel";"awinIndex";"feedEnabled";"productReporting";"commissionMin";"commissionMax";"leadMin";"leadMax";"cookieLength";"parentSectors";"subSectors";"primarySector";"averagePaymentTime";"primaryRegion";"descriptionShort";"logoUrl";"displayUrl"
"43737";"CONFIG / LONESOME DRAGON";"2.32558";"100.00";"0.97";"2025-07-29";"green";"none";"81.4229";"yes";"yes";"0";"0";"0";"0";"60";"Retail & Shopping";"Erotic|Health & Beauty|Home & Garden";"Erotic";"27";"US";"★ Swiss Quality since 2018 ★ Our label LONESOME DRAGON® of Switzerland offers floating pleasure in cheerful colors - ecstasy and lifestyle combined with wonderful love swings. Our swings must not be hidden, they are innocent hanging loungers too :-)";"https://ui.awin.com/images/upload/merchant/profile/43737.png";"https://lonesome-dragon.com"
"42798";"Lalage Beaumont";"4.28944";"87.80";"5.59";"2023-01-27";"amber";"exposurelevel1";"72.3607";"yes";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Clothing Accessories|Womenswear";"Clothing Accessories";"29";"GB";"Lalage Beaumont is a luxury British designer specialising in timeless, structured handbags and age-inclusive, chic, sophisticated tailoring for business and special occasions.";"https://ui.awin.com/images/upload/merchant/profile/42798.png";"https://lalagebeaumont.com"
"22835";"Beautywelt DACH";"3.22727";"80.86";"0.10";"2022-03-31";"amber";"exposurelevel1";"52.2906";"yes";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Health & Beauty";"Health & Beauty";"69";"DE";"Die Beautywelt, mit einem umfangreichen Onlineangebot, stellt ein breites Produktspektrum an Düften, Pflegeprodukten, Make-up, Haarstyling- und Haarpflegeprodukten in einer grossen Auswahl zur Verfügung.";"https://ui.awin.com/images/upload/merchant/profile/22835.png";"https://www.beautywelt.de/"
"14676";"Eddie Bauer DE / AT";"";"0.00";"0.00";"2019-02-06";"green";"none";"0";"yes";"no";"5";"5";"0";"0";"30";"Retail & Shopping";"Clothing|Menswear|Shoes|Sportswear|Womenswear";"Sportswear";"null";"DE";"Entdecke jetzt hochwertige Freizeit- und Outdoorbekleidung.";"https://ui.awin.com/images/upload/merchant/profile/14676.png";"https://www.eddiebauer.de/"
"26169";"Daniel Wellington DE/AT";"2.31796";"59.71";"0.21";"2021-12-06";"amber";"exposurelevel2";"29.2068";"yes";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Jewellery";"Jewellery";"105";"DE";"Danielwellington.com ist einer der weltweit führenden Online-Shops und bietet stilvolle Uhren, Armbänder und Schmuck in zeitlosem Design, das zu jedem Anlass passt.";"https://ui.awin.com/images/upload/merchant/profile/26169.png";"https://www.danielwellington.com/de/"
"52509";"Lovense";"0.0422078";"79.27";"0.44";"2025-07-02";"green";"none";"55.0903";"yes";"yes";"0";"0";"0";"0";"30";"Retail & Shopping";"Health & Beauty";"Health & Beauty";"52";"US";"With an average of 4 million monthly visits, Lovense is a world-leading sex tech company specializing in developing remote-controlled sex toys and pleasure products.

Perfect for sex bloggers, webcam models, adult webmasters, or long-distance";"https://ui.awin.com/images/upload/merchant/profile/52509.png";"https://www.lovense.com/public/store"
"123124";"PURE BIO Energy";"";"0.00";"0.00";"2026-01-23";"amber";"exposurelevel1";"";"no";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Health & Beauty";"Health & Beauty";"null";"AT";"BIO Der fruchtige Geschmack von Obst  Gemüse in Verbindung mit der stimulierenden  leistungsfördernden Wirkung eines Energy Drinks macht PURE BIO Energy so einzigartig.";"https://ui.awin.com/images/upload/merchant/profile/123124.png";"https://www.pure-bio.shop/"
"29533";"YAZIO GLOBAL";"10.5293";"88.28";"0.77";"2022-12-05";"amber";"exposurelevel2";"80.4706";"no";"no";"0";"0";"0";"0";"30";"Retail & Shopping|Telco's & Services";"Health & Beauty|Lead Gen";"Lead Gen";"41";"DE";"YAZIO is one of the most successful nutrition apps in the world. Because we and more than 100 million satisfied users are convinced that a healthy lifestyle is achieved through healthy and balanced nutrition.";"https://ui.awin.com/images/upload/merchant/profile/29533.png";"https://www.yazio.com/de"
"123286";"Sportalm Kitzbühel AT";"";"0.00";"0.00";"2026-02-05";"amber";"exposurelevel2";"";"no";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Clothing|Sportswear|Womenswear";"Clothing";"null";"AT";"Sportalm ist eine internationale Modemarke aus Kitzbühel. Seit über 70 Jahren verbindet die Marke alpine Herkunft mit Lebensfreude, Energie und Stil. Mut zu Farben und hochwertige Designs prägen die Kollektionen.";"https://ui.awin.com/images/upload/merchant/profile/123286.png";"https://www.sportalm.at/"
"114564";"Niche-Beauty AT";"0.463471";"95.56";"0.04";"2025-07-10";"amber";"exposurelevel2";"43.4677";"yes";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Health & Beauty";"Health & Beauty";"null";"AT";"NICHE BEAUTY vereint das richtige Gespür für Trends, Innovationen und Exklusivität. Der Online-Beauty-Shop bietet Produkte, Marken und Neuheiten, die weltweit nur in den besten Parfümerien und Department Stores geführt werden.";"https://ui.awin.com/images/upload/merchant/profile/114564.png";"https://www.niche-beauty.com/de-at/"
"99579";"Ferienwohnungen DE";"0.930235";"74.70";"0.19";"2024-09-12";"amber";"exposurelevel2";"34.565";"yes";"no";"0";"0";"0";"0";"30";"Travel";"Hotels & Accommodation|Lead Gen|Local Holidays|Tourism & Attractions|Travel Agencies";"Hotels & Accommodation";"143";"DE";"Ferienwohnungen ist eine Suchmaschine für Ferienhäuser und -wohnung, mit der Sie Ihre perfekte Unterkunft finden und zum niedrigsten Preis buchen können. Wir arbeiten mit allen wichtigen Buchungsportalen, um Ihnen die größte Ferienhaus-Vielfalt zu bieten.";"https://ui.awin.com/images/upload/merchant/profile/99579.png";"https://www.ferienwohnungen.de/"
"17560";"Flixbus AT";"";"0.00";"0.00";"2019-09-19";"amber";"exposurelevel2";"0";"no";"yes";"0";"0";"1";"1";"60";"Travel";"Coaches";"Coaches";"74";"AT";"FlixBus in Europa - Wir erfinden Mobilität nochmal neu!";"https://ui.awin.com/images/upload/merchant/profile/17560.png";"https://flixbus.at"
"29105";"Alyaka";"9.02778";"100.00";"0.24";"2022-05-03";"amber";"exposurelevel4";"63.3854";"yes";"yes";"0";"0";"0";"0";"30";"Retail & Shopping";"Department Stores|Green (Eco friendly)|Health & Beauty";"Health & Beauty";"null";"US";"Unique, passionate, alluring - all of these words are synonymous with Alyaka, a brand-new destination for discovering niche and organic beauty brands worldwide. We offer a wide range of products including fragrances, organic skincare, body care & make up.";"https://ui.awin.com/images/upload/merchant/profile/29105.png";"https://www.alyaka.com/us/"
"117017";"Flossy by Freddy";"3.69329";"90.58";"0.34";"2025-06-11";"amber";"exposurelevel1";"68.4892";"no";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Clothing|Womenswear";"Clothing";"45";"GB";"Flossy Dressing-Up Moments – keeping that signature magic for every occasion.";"https://ui.awin.com/images/upload/merchant/profile/117017.png";"https://flossybyfreddy.co.uk"
"67372";"Team7";"";"0.00";"0.00";"2024-03-13";"amber";"exposurelevel1";"0";"no";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Furniture & Soft Furnishings";"Furniture & Soft Furnishings";"null";"AT";"Tauchen Sie ein in die Welt von Ludwig Krenn und erleben Sie Möbel, die Ihr Zuhause zum Strahlen bringen. Genießen Sie Komfort, Stil und Individualität - für ein Wohngefühl, das Sie jeden Tag aufs Neue begeistert. Jetzt auf www.sitzenundwohnen.com";"https://ui.awin.com/images/upload/merchant/profile/67372.png";"https://www.sitzenundwohnen.com"
"16649";"Marc Aurel DE";"1.44449";"62.50";"0.22";"2019-03-25";"amber";"exposurelevel4";"29.5919";"yes";"no";"5";"5";"0";"0";"30";"Retail & Shopping";"Clothing|Menswear|Womenswear";"Clothing";"107";"DE";"Marc Aurel steht für das Modegefühl der modernen Frau. Klare Linien und Liebe zum Detail und immer inspiriert von den weltweit angesagten Trends. Stilsicher und dabei immer spannend. Jetzt teilnehmen und von unseren hohen Warenkorbwerten profitieren!";"https://ui.awin.com/images/upload/merchant/profile/16649.png";"https://www.marc-aurel.com/"
"11350";"Lounge by Zalando AT";"2.29231";"74.35";"0.06";"2018-02-22";"amber";"exposurelevel2";"35.7579";"yes";"no";"4";"12";"1.5";"1.5";"30";"Retail & Shopping";"Clothing|Clothing Accessories|Home & Garden|Lingerie|Menswear|Shoes|Sports Equipment|Sportswear|Womenswear";"Clothing";"119";"AT";"Die Lounge by Zalando ist der Shopping-Club von Zalando, einer der größten Online-Shops für Schuhe und Mode. 12% Provision pro Neukunde, 4% pro Bestandskunde. 1,50 EUR pro Lead. Ständig wechselnde Produktbanner und permanent optimierte Landingpages.";"https://ui.awin.com/images/upload/merchant/profile/11350.png";"https://www.zalando-lounge.at/"
"40446";"Carrera Toys DE/AT";"1.85737";"75.33";"0.35";"2023-06-20";"amber";"exposurelevel6";"35.7888";"yes";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Toys & Games";"Toys & Games";"78";"DE";"Carrera steht für spannende Duelle, gemeinsame Faszination für Geschwindigkeit und spektakuläre Autos. Seit über 50 Jahren begeistert die Marke mit den legendären Carrera-Rennbahnen Generationen von Auto- und Motorsport-Fans.";"https://ui.awin.com/images/upload/merchant/profile/40446.png";"https://carrera-toys.com/"
"11643";"We-are.travel DE/AT";"5.89095";"95.21";"1.42";"2018-10-23";"green";"none";"73.544";"yes";"no";"4";"6";"0";"0";"30";"Travel";"Travel Agencies";"Travel Agencies";"48";"DE";"we-are.travel ist DER Spezialist für Urlaubsgutscheine. Wir bieten unseren Kunden Kurzurlaube in Top-Hotels zu günstigen Preisen an. Städtereisen, Wellnessurlaub, Aktivurlaub, uvm.";"https://ui.awin.com/images/upload/merchant/profile/11643.png";"https://www.we-are.travel/"
"121120";"INSERIF";"4.43487";"100.00";"0.24";"2025-10-20";"amber";"exposurelevel2";"68.7922";"no";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Electronic Accessories";"Electronic Accessories";"null";"US";"INSÉRIF was born from a simple, personal mission - to create personalized fashion accessories that are timeless, high quality, and meaningful.";"https://ui.awin.com/images/upload/merchant/profile/121120.png";"https://inserif.com/en-us"
"76342";"LifeVac EU";"8.33333";"66.67";"4.17";"2024-03-19";"amber";"exposurelevel1";"74.0833";"no";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Childrenswear|Gadgets|Home & Garden|Lead Gen|Pharmaceuticals|Baby & Toddler";"Gadgets";"24";"BE";"LifeVac is a patented life-saving device that is proven to be the most effective way to help a child or adult during a choking emergency.";"https://ui.awin.com/images/upload/merchant/profile/76342.png";"https://offer.lifevac.io/offer/landing/1/"
"87211";"Brandstyle24 DE";"1.97596";"68.25";"0.13";"2024-07-26";"amber";"exposurelevel1";"47.3704";"yes";"yes";"0";"0";"0";"0";"30";"Retail & Shopping";"Clothing|Clothing Accessories|Menswear|Shoes|Sports Equipment|Sportswear|Womenswear";"Shoes";"63";"DE";"Brandstyle24 (BS24) - Ihr Experte für Schuhe und Sneakers.  Entdecken Sie Fashion Sneakers von Top-Marken wie adidas, Nike, Puma und weiteren bekannten Marken zum besten Preis. Zusätzlich bieten wir Laufschuhe, Wanderschuhe, Basketballschuhe und Boots an";"https://ui.awin.com/images/upload/merchant/profile/87211.png";"https://brandstyle24.com"
"123456";"Pfando DACH";"";"0.00";"0.00";"2026-01-22";"amber";"exposurelevel6";"0";"no";"no";"0";"0";"0";"0";"30";"Finance & Insurance";"Loans";"Loans";"null";"DE";"Pfando ist Marktführer für Cash and Drive in Europa. An über 60 Standorten erhalten Fahrzeughalter kurzfristig Liquidität und bleiben mobil – ohne Schufa oder Bonitätsprüfung. Für alle straßenzugelassenen Fahrzeuge, privat oder gewerblich.";"https://ui.awin.com/images/upload/merchant/profile/123456.png";"https://www.pfando.de/"
"21338";"mycashbacks DE/AT";"4.12669";"70.83";"0.12";"2021-08-11";"green";"none";"55.3474";"no";"no";"0";"0";"0";"0";"30";"Telco's & Services";"Lead Gen";"Lead Gen";"53";"DE";"Mit mycashbacks hast du die Möglichkeit ein Cashback Portal mit über 3.300 Partnershops und über 100.000 Mitgliedern (täglich steigend) zu bewerben. Sprich loyale Kunden an, und erhöhe deine Reichweite!";"https://ui.awin.com/images/upload/merchant/profile/21338.png";"https://www.mycashbacks.com/de/"
"25102";"Pergolux Pergola DE/AT";"";"0.00";"0.00";"2021-11-09";"green";"none";"0";"yes";"no";"0";"0";"0";"0";"60";"Retail & Shopping";"Home & Garden";"Home & Garden";"147";"DE";"Pergolux is an international company selling Norways most popular Pergola. - Developed by inhouse engineers- 4.9 customer satisfaction- 2000 new customers in 2021- Fair and Fast commission- Supporting all our publishers";"https://ui.awin.com/images/upload/merchant/profile/25102.png";"https://pergolux.de/"
"14953";"ORION AT Erotikversand";"2.07047";"92.34";"0.27";"2019-09-18";"green";"none";"58.3153";"yes";"no";"19";"19";"0";"0";"60";"Retail & Shopping";"Clothing|Clothing Accessories|Department Stores|Erotic|FMCG|Gadgets|Gifts & Flowers|Health & Beauty|Lingerie|Menswear|Music & DVD|Shoes|Wine Spirits & Tobacco|Womenswear";"Erotic";"55";"AT";"Steiger deine Provision mit der bekannten Erotikmarke - ORION. Wir überzeugen durch unser riesiges Sortiment, attraktive Preise, sowie eine schnelle und diskrete Lieferung. Dessous, Sextoys, Kondome, Vibratoren, Fetisch Fashion für Mann und Frau etc.";"https://ui.awin.com/images/upload/merchant/profile/14953.png";"https://www.orion.at/"
"39408";"Hagebau AT";"0.963135";"80.56";"0.02";"2023-01-11";"amber";"exposurelevel2";"61.2152";"yes";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Home & Garden";"Home & Garden";"50";"AT";"Die Highlights des hagebau.at-Partnerprogramms: Ein umfangreiches Baumarkt-Sortiment mit namhaften Marken  Artikeln, regelmäßige Aktionen mit Partnern, innovative Werbemöglichkeiten, 60 Tage Cookie-Laufzeit. Bis zu 10 % pro Sale verdienen.";"https://ui.awin.com/images/upload/merchant/profile/39408.png";"https://www.hagebau.at/"
"39606";"Brow Code";"2.26866";"100.00";"0.17";"2025-07-29";"green";"none";"85.9523";"no";"yes";"0";"0";"0";"0";"30";"Retail & Shopping";"Clothing Accessories";"Clothing Accessories";"24";"US";"Your brows, but better.Founded by renowned Australian brow stylist Melanie Marris, Brow Code is a high-performance collection of professional-grade tools and cosmetics for shaping, tinting, waxing, laminating and defining the brows.";"https://ui.awin.com/images/upload/merchant/profile/39606.png";"https://browcode.us"
"77232";"Madeleine AT";"0.940481";"64.64";"0.01";"2024-03-14";"amber";"exposurelevel2";"30.0275";"yes";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Clothing";"Clothing";"126";"AT";"Madeleine AT Affiliate Programme";"https://ui.awin.com/images/upload/merchant/profile/77232.png";"https://www.madeleine.com/at"
"101395";"House of Huntington";"2.98909";"73.33";"0.13";"2024-09-26";"green";"none";"54.6686";"no";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Clothing";"Clothing";"43";"GB";"Shop mid-high end past season luxury fashion at exceptional prices. This is all possible because we alleviate past season pieces from brands and offer them at attractive prices to our customers";"https://ui.awin.com/images/upload/merchant/profile/101395.png";"https://houseofhuntington.com/"
"21745";"SkinCeuticals DE/AT";"1.39805";"99.56";"0.09";"2021-03-03";"amber";"exposurelevel2";"46.2073";"yes";"no";"0";"0";"0";"0";"28";"Retail & Shopping";"Health & Beauty";"Health & Beauty";"220";"DE";"SkinCeuticals ist die weltweite Nr.1 medizinisch-ästhetische Hautpflege Marke. Alle unsere professionellen Pflegeprodukte basieren auf wissenschaftlichen Erkenntnissen und liefern höchste kosmetische Ergebnisse bei nahezu medizinischer Wirksamkeit.";"https://ui.awin.com/images/upload/merchant/profile/21745.png";"https://www.skinceuticals.de/"
"102513";"AWOL Vision EU";"0.74664";"81.25";"0.45";"2024-10-22";"amber";"exposurelevel4";"50.6872";"yes";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"Electronic Accessories|Electronic Superstore";"Electronic Superstore";"null";"DE";"Über AWOL VisionEinführung von AWOL Vision, Ihrem Zugang zu außergewöhnlicher Heimunterhaltung.";"https://ui.awin.com/images/upload/merchant/profile/102513.png";"https://awolvision.de/"
"15989";"Alberto Shop DE/AT";"2.43741";"98.08";"0.38";"2019-08-29";"amber";"exposurelevel2";"49.9424";"yes";"no";"7";"7";"0";"0";"30";"Retail & Shopping";"Menswear";"Menswear";"115";"DE";"Bereits seit 1922 fertigt Alberto mit viel Liebe zum Detail Hosen für Männer. Albertoshop.de bietet eine große Auswahl an Hosen, Gürteln, Pullovern und Shirts - und das nicht nur für den Alltag - sondern auch für den Golfsport.";"https://ui.awin.com/images/upload/merchant/profile/15989.png";"https://www.albertoshop.de/"
"49557";"Leonardo Hotels EUR";"6.48293";"94.64";"0.20";"2023-05-11";"amber";"exposurelevel2";"60.4251";"no";"no";"0";"0";"0";"0";"30";"Travel";"Hotels & Accommodation";"Hotels & Accommodation";"143";"CZ";"Leonardo Hotels' brand family offers high-quality service, stylish design, and central locations. Guests are top priority, with personalized attention to their needs and desires. This ensures comfort and relaxation for business and leisure travelers.";"https://ui.awin.com/images/upload/merchant/profile/49557.png";"https://www.leonardo-hotels.com/"
"62637";"WALTZ 7";"3.38517";"100.00";"0.31";"2023-09-11";"amber";"exposurelevel1";"77.7492";"yes";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"FMCG|Gadgets|Health & Beauty";"FMCG";"51";"AT";"WALTZ 7 verwandelt deine Dusche zu deiner privaten WellnessoaseAffiliate-Vorteile: Regelmäßige Freigaben, pünktliche Provisionen, hohe Conversion, geringe Retouren, 30-Tage-Cookies, aktuelle Werbemittel, 13% Provision";"https://ui.awin.com/images/upload/merchant/profile/62637.png";"https://waltz7.com/"
"83199";"NASH DE";"14.2857";"100.00";"0.78";"2024-06-04";"amber";"exposurelevel1";"75.0776";"yes";"no";"0";"0";"0";"0";"30";"Retail & Shopping";"FMCG|Health & Beauty";"FMCG";"null";"DE";"NASH bietet Ihnen die perfekte Rasur zum besten Preis und wird Ihre Rasurroutine revolutionieren.Affiliate-Vorteile: Regelmäßige Freigaben, pünktliche Provisionen, hohe Conversion, geringe Retouren, 30-Tage-Cookies, aktuelle Werbemittel, 10% Provision.";"https://ui.awin.com/images/upload/merchant/profile/83199.png";"https://nash.eu/"
